title,brand,rating,reviews,price,original_price,discount,url
"ONIDA 7 kg 5 Star With Hexa Crystal Drum Technology Fully Automatic Top Load Washing Machine Black, Grey  (T70CMLG)",ONIDA,4.3,574 Ratings & 78 Reviews,,,36% off,https://www.flipkart.com/onida-7-kg-5-star-hexa-crystal-drum-technology-fully-automatic-top-load-washing-machine-black-grey/p/itm7882eab867615?pid=WMNGF24DUXJBCG5F&lid=LSTWMNGF24DUXJBCG5FCYTIP4&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_450&otracker=search&fm=organic&iid=3b51bc2a-cc07-445e-9787-decd2db467a8.WMNGF24DUXJBCG5F.SEARCH&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 9,790","₹ 17,990",45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_451&otracker=search&fm=organic&iid=en_3QUuw6IfJUQrBxzMN9KYVsqvDOHhoeXHnSalrOnjvqJ57XtVG2gpgQIk0jsbanJklI7uImG1yvJ2zJhRr3MO8_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_452&otracker=search&fm=organic&iid=en_3QUuw6IfJUQrBxzMN9KYVsqvDOHhoeXHnSalrOnjvqK5meqGESzS4-vjtVtOjvLwtW7JOWeKtZ_jRjISi_tbAw%3D%3D&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
Whirlpool 8.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey  (WP WM SWPROPLUS H 8.5KG MDNT GRY 10 31639),Whirlpool,3.8,9 Ratings & 1 Reviews,"₹ 19,149","₹ 27,278",29% off,https://www.flipkart.com/whirlpool-8-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm17aa154840d72?pid=WMNHFCZPKQ99FFYC&lid=LSTWMNHFCZPKQ99FFYC8ENTJ9&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_453&otracker=search&fm=organic&iid=3b51bc2a-cc07-445e-9787-decd2db467a8.WMNHFCZPKQ99FFYC.SEARCH&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
Voltas Beko 8 kg Semi Automatic Top Load Washing Machine Blue  (WTT80),Voltas Beko,4.4,104 Ratings & 10 Reviews,"₹ 11,199","₹ 19,990",43% off,https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-washing-machine-blue/p/itmbd5e30e123e1b?pid=WMNGU2HGQRXX8GC3&lid=LSTWMNGU2HGQRXX8GC3KNNZNQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_454&otracker=search&fm=organic&iid=3b51bc2a-cc07-445e-9787-decd2db467a8.WMNGU2HGQRXX8GC3.SEARCH&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
"Lloyd by Havells 11 kg Swift Dry Technology, 1300 RPM, Soak Function, 4 Wash Programs, Magic Filter, Electro-mechanical Timer Semi Automatic Top Load Washing Machine Grey  (GLWMS11ADGMA)",Lloyd,4.3,"1,426 Ratings & 105 Reviews","₹ 15,490","₹ 21,990",29% off,https://www.flipkart.com/lloyd-havells-11-kg-swift-dry-technology-1300-rpm-soak-function-4-wash-programs-magic-filter-electro-mechanical-timer-semi-automatic-top-load-washing-machine-grey/p/itmf25397aa2e0ea?pid=WMNGHHQUAPDKHMSD&lid=LSTWMNGHHQUAPDKHMSD019BST&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_455&otracker=search&fm=organic&iid=3b51bc2a-cc07-445e-9787-decd2db467a8.WMNGHHQUAPDKHMSD.SEARCH&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
"BOSCH 10 kg Fully Automatic Front Load Washing Machine Black, Grey  (WGA252ZPIN)",BOSCH,4.3,"10,277 Ratings & 795 Reviews",,,27% off,https://www.flipkart.com/bosch-10-kg-fully-automatic-front-load-washing-machine-black-grey/p/itmcea132b77ec4e?pid=WMNH45HZ9ZFHNMDN&lid=LSTWMNH45HZ9ZFHNMDNYVWSZN&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_19_456&otracker=search&fm=organic&iid=3b51bc2a-cc07-445e-9787-decd2db467a8.WMNH45HZ9ZFHNMDN.SEARCH&ppt=None&ppn=None&ssid=8ntapjykb40000001756198895389&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews",,,36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_457&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn0g6jjAjn1ae-2R54vpTfJDb4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 7,899","₹ 11,499",31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_458&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn2t6_IGgGzuhXCny8y7TGeUrT_zl-L7vaO7hNJCNbDSHA%3D%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Voltas Beko 8 kg Semi Automatic Top Load Washing Machine Blue, White  (WTT80DBLG/FLRB)",Voltas Beko,4.2,43 Ratings & 1 Reviews,"₹ 11,749","₹ 18,999",38% off,https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-washing-machine-blue-white/p/itmeb599708d57c4?pid=WMNHFCZP8NYBAY7X&lid=LSTWMNHFCZP8NYBAY7XMXAAPP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_459&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNHFCZP8NYBAY7X.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Voltas Beko by A Tata Product 7.5 kg Semi Automatic Top Load Washing Machine White, Maroon  (WTT75DBRT)",Voltas Beko,4.4,15 Ratings & 0 Reviews,,,26% off,https://www.flipkart.com/voltas-beko-tata-product-7-5-kg-semi-automatic-top-load-washing-machine-white-maroon/p/itmcadc457dfcb55?pid=WMNG6HZYGP82KQQS&lid=LSTWMNG6HZYGP82KQQSZFVTYQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_460&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNG6HZYGP82KQQS.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey  (RMSA755NNNDG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 8,290","₹ 13,990",40% off,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNVZQWDR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_461&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn2NMa94LeHTCAVOINcSRam2PAOeQAZkKPzjPMqw_SD3DPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews",,,43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_462&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn35NemQnFYK1G-MyeJj2ZzqYBIFzW3C_g1Dz_cEQwF-cfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Top Load Washing Machine Grey  (WA70BG4545BDTL),Samsung,4.5,4 Ratings & 1 Reviews,"₹ 21,100","₹ 25,000",15% off,https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm973c226902f21?pid=WMNGZVGSDHCSGMTF&lid=LSTWMNGZVGSDHCSGMTFKRLJFU&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_463&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGZVGSDHCSGMTF.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Whirlpool 9.5 kg Semi Automatic Top Load Washing Machine Black  (ACE XL 9.5 SILVER GREY(10YR)),Whirlpool,4.1,107 Ratings & 3 Reviews,"₹ 14,850","₹ 23,550",36% off,https://www.flipkart.com/whirlpool-9-5-kg-semi-automatic-top-load-washing-machine-black/p/itm5a044ce46efbc?pid=WMNGHMUUVVN44T6N&lid=LSTWMNGHMUUVVN44T6NENQ6XQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_464&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGHMUUVVN44T6N.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Voltas Beko by A Tata Product 9 kg Semi Automatic Top Load Washing Machine Multicolor  (WTT90AGRT),Voltas Beko,4.2,88 Ratings & 6 Reviews,"₹ 12,890","₹ 20,590",37% off,https://www.flipkart.com/voltas-beko-tata-product-9-kg-semi-automatic-top-load-washing-machine-multicolor/p/itmd84dea9ccbdcf?pid=WMNGGHJKGTZXSGWN&lid=LSTWMNGGHJKGTZXSGWNXSNMAX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_465&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGGHJKGTZXSGWN.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Electrolux 8 kg 5 Star EcoInverter, 40C Vapour Wash,UltimateCare 300 Fully Automatic Front Load Washing Machine White  (EWF8024D3WB)",Electrolux,4.3,57 Ratings & 13 Reviews,"₹ 34,630","₹ 65,990",47% off,https://www.flipkart.com/electrolux-8-kg-5-star-ecoinverter-40c-vapour-wash-ultimatecare-300-fully-automatic-front-load-washing-machine-white/p/itm8e976781009d9?pid=WMNGT794YUZGB3XN&lid=LSTWMNGT794YUZGB3XNZKEDNB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_466&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGT794YUZGB3XN.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_467&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn3_UxuRI4H6p0rX6qRtzJ2e1xZZhCtwi-2tMjvTAWIfbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_468&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn27OtRMHiL9WQjagR1_zvJ9Xjnx-DG3fQqgVCay9ftL2g%3D%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Voltas Beko 10 kg Semi Automatic Top Load Washing Machine White, Maroon  (WTT10)",Voltas Beko,4,"-3,423","₹ 13,426","₹ 21,590",37% off,https://www.flipkart.com/voltas-beko-10-kg-semi-automatic-top-load-washing-machine-white-maroon/p/itm591a59f292002?pid=WMNH74UZZPU5FDBX&lid=LSTWMNH74UZZPU5FDBXTAAGVX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_469&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNH74UZZPU5FDBX.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"LG 8.5 kg White Roller Jet Pulsator, Soak and Dual Magic Filter and Magic Wheels Semi Automatic Top Load Washing Machine Grey, White  (P8535SGMZ)",LG,4.5,"6,054 Ratings & 655 Reviews",,,23% off,https://www.flipkart.com/lg-8-5-kg-white-roller-jet-pulsator-soak-dual-magic-filter-wheels-semi-automatic-top-load-washing-machine-grey/p/itmda6378bdd7e9b?pid=WMNG6YMFYAUMHEQH&lid=LSTWMNG6YMFYAUMHEQHRHSNEM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_470&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNG6YMFYAUMHEQH.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Whirlpool 7 kg 5 Star Inverter 100+ Tough Stains, Steam Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver  (SUPREME CARE SILVER 7012 -E)",Whirlpool,4.1,"1,301 Ratings & 105 Reviews",,,,https://www.flipkart.com/whirlpool-7-kg-5-star-inverter-100-tough-stains-steam-technology-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm939f01da1fb4a?pid=WMNHDVCWRDHGXGZD&lid=LSTWMNHDVCWRDHGXGZDIJDTAZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_471&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn1JWiCV7VBVpoHtmjI_CCX0inOmBENtj4yqxPAm9YuxbWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA1005NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 10,490","₹ 20,990",50% off,https://www.flipkart.com/motorola-10-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm6c9502b48a028?pid=WMNGSZYNQ5DBHUX5&lid=LSTWMNGSZYNQ5DBHUX5RWWVRX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_472&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn3TI4xvLm1X4XzJ8bc58FYGc54GOG6FdHxbl3gKSxhJlvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"Whirlpool 9.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey  (360 BW PRO INV H 9.5 GRAPHITE#)",Whirlpool,4,236 Ratings & 18 Reviews,"₹ 23,189","₹ 34,900",33% off,https://www.flipkart.com/whirlpool-9-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itmb33f23a3d6610?pid=WMNGENQF9U7GBFFV&lid=LSTWMNGENQF9U7GBFFVRPTT5Z&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_473&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGENQF9U7GBFFV.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Samsung 8 kg Wi-Fi Enabled 5 Star Fully Automatic Top Load Washing Machine Grey  (WA80BG4542BD),Samsung,4.3,107 Ratings & 8 Reviews,,,31% off,https://www.flipkart.com/samsung-8-kg-wi-fi-enabled-5-star-fully-automatic-top-load-washing-machine-grey/p/itm973c226902f21?pid=WMNGHGXXMC4C7PPV&lid=LSTWMNGHGXXMC4C7PPV9URVTU&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_474&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGHGXXMC4C7PPV.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"BOSCH 8 kg Fully Automatic Top Load Washing Machine Black, Red  (WOE802F7IN)",BOSCH,4.2,112 Ratings & 6 Reviews,"₹ 23,909","₹ 31,990",25% off,https://www.flipkart.com/bosch-8-kg-fully-automatic-top-load-washing-machine-black-red/p/itma614b0f4bb45b?pid=WMNHYVZKDQNGDSWQ&lid=LSTWMNHYVZKDQNGDSWQEJCD8G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_475&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNHYVZKDQNGDSWQ.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Admiral 8 kg Semi Automatic Top Load Washing Machine Black  (ADTT80PTFI),Admiral,4.2,179 Ratings & 12 Reviews,"₹ 12,099",,,https://www.flipkart.com/admiral-8-kg-semi-automatic-top-load-washing-machine-black/p/itme0dcb1d84a377?pid=WMNGUDCYZB5RYY9Z&lid=LSTWMNGUDCYZB5RYY9ZLGHE9G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_476&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGUDCYZB5RYY9Z.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
realme TechLife 10 kg Semi Automatic Top Load Washing Machine Grey  (RMSA1005NNNHS),,4.2,"85,791 Ratings & 7,629 Reviews","₹ 10,490","₹ 19,990",47% off,https://www.flipkart.com/realme-techlife-10-kg-semi-automatic-top-load-washing-machine-grey/p/itmc3f06d7ae96a0?pid=WMNHA7C74AU2HXUV&lid=LSTWMNHA7C74AU2HXUVVL54QH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_477&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn1F1KaV_u1Lgq6DO2q70Sy6MZTMnfnzgPk03LZQyg66vPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"MOTOROLA 7 kg Semi Automatic Top Load Washing Machine White, Purple  (MTSA705NNNDP)",,4.3,"13,054 Ratings & 1,099 Reviews","₹ 7,990","₹ 13,490",40% off,https://www.flipkart.com/motorola-7-kg-semi-automatic-top-load-washing-machine-white-purple/p/itm5656556a66622?pid=WMNGYHCPBUZCRTVS&lid=LSTWMNGYHCPBUZCRTVSBH1UBI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_478&otracker=search&fm=organic&iid=en_G20WWWt98XA9gSMTSMlOpbe5SgXU1ioB4J7gSQMBbn23mYKp_PCwDrub4lCMkt8EKObRdHi_uNbO10mseY5o5qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Haier 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey  (HWM80-H826S6),Haier,4,,,,40% off,https://www.flipkart.com/haier-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itmd46811917d0e7?pid=WMNGGMFZ6YZTEWVZ&lid=LSTWMNGGMFZ6YZTEWVZ2ZNZCB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_479&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGGMFZ6YZTEWVZ.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
Whirlpool 7.5 kg Semi Automatic Top Load Washing Machine Grey  (Ace 7.5 Super Soak Grey Dazzle),Whirlpool,4.2,38 Ratings & 1 Reviews,,,28% off,https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load-washing-machine-grey/p/itm83dd49be08d2e?pid=WMNGKX3QGHSNYGDZ&lid=LSTWMNGKX3QGHSNYGDZQUME3P&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_20_480&otracker=search&fm=organic&iid=13510a54-5dff-47fb-be82-feaa10c27129.WMNGKX3QGHSNYGDZ.SEARCH&ppt=None&ppn=None&ssid=yg8oooaaio0000001756198896158&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 7,990","₹ 12,490",36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_21_481&otracker=search&fm=organic&iid=en_cUKlT_ZvDkMVYVNDzct70JFyPb1NHe_brT0-79TWJumzIBQ8GDepY6csbF7OFwt_b4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=s0gyne1fj40000001756198896887&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews",,,31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_21_482&otracker=search&fm=organic&iid=en_cUKlT_ZvDkMVYVNDzct70JFyPb1NHe_brT0-79TWJulFJTcX2MHc-L5rARGYRmEzrT_zl-L7vaO7hNJCNbDSHA%3D%3D&ppt=None&ppn=None&ssid=s0gyne1fj40000001756198896887&qH=b3522a5e7056c9c0
"Lloyd by Havells 11 kg Swift Dry Technology, 1300 RPM, Soak Function, 4 Wash Programs, Magic Filter, Electro-mechanical Timer Semi Automatic Top Load Washing Machine Grey  (GLWMS11ADGMA)",Lloyd,4.3,"1,426 Ratings & 105 Reviews",,,29% off,https://www.flipkart.com/lloyd-havells-11-kg-swift-dry-technology-1300-rpm-soak-function-4-wash-programs-magic-filter-electro-mechanical-timer-semi-automatic-top-load-washing-machine-grey/p/itmf25397aa2e0ea?pid=WMNGHHQUAPDKHMSD&lid=LSTWMNGHHQUAPDKHMSD019BST&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_21_483&otracker=search&fm=organic&iid=84a47b34-832b-4848-9e45-272cf509f576.WMNGHHQUAPDKHMSD.SEARCH&ppt=None&ppn=None&ssid=s0gyne1fj40000001756198896887&qH=b3522a5e7056c9c0
"BOSCH 10 kg Fully Automatic Front Load Washing Machine Black, Grey  (WGA252ZPIN)",BOSCH,4.3,"10,277 Ratings & 795 Reviews","₹ 44,490","₹ 61,590",27% off,https://www.flipkart.com/bosch-10-kg-fully-automatic-front-load-washing-machine-black-grey/p/itmcea132b77ec4e?pid=WMNH45HZ9ZFHNMDN&lid=LSTWMNH45HZ9ZFHNMDNYVWSZN&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_21_484&otracker=search&fm=organic&iid=84a47b34-832b-4848-9e45-272cf509f576.WMNH45HZ9ZFHNMDN.SEARCH&ppt=None&ppn=None&ssid=s0gyne1fj40000001756198896887&qH=b3522a5e7056c9c0
