title,price,actual_price,rating,discount,brand,url
,,,,,,https://www.amazon.in/Voltas-Beko-Fully-Automatic-WFL8012B7JVBKA-AXV/dp/B0FDH7M1QS/ref=sr_1_120?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-120
SeMi AuToMaTiC FoLdInG 11L SmAlL MiNi WaShInG MaChInE WiTh DrYeR DeEp CLeAnInG FoR UnDeRwEaR WaShINg MaChInE SeMi AuToMaTiC D23,"₹2,498.00","₹2,498.00",,-49%,Brand: Generic,https://www.amazon.in/AuToMaTiC-FoLdInG-WaShInG-CLeAnInG-UnDeRwEaR/dp/B0FLJYN2CW/ref=sr_1_121?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-121
"Samsung 9 kg, 5 Star, AI Control, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam with Inbuilt Heater, Digital Inverter, Fully-Automatic Front Load Washing Machine (WW90DG6U24ASTL, NAVY)","₹39,400.00","₹39,400.00",,-32%,Visit the Samsung Store,https://www.amazon.in/Samsung-Ecobubble-Inverter-Fully-Automatic-WW90DG6U24ASTL/dp/B0DS681G4K/ref=sr_1_122?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-122
"IFB 6 Kg 5 Star Powered by AI with 9 Swirl Wash, Fully Automatic Front Load Washing Machine (DIVA GXN 6010, Steam Refresh Program with Eco Inverter, Grey)","₹25,490.00","₹34,490",,-26%,Visit the IFB Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjkzNTA1NTI3MDA0MTI6MTc1NjM2Mzc5MzpzcF9tdGY6MzAwNDM5NTAyNzYxNDMyOjowOjo&url=%2FIFB-Automatic-DIVA-GXN-6010%2Fdp%2FB0DFLT2Q9W%2Fref%3Dsr_1_123_sspa%3Fdib%3DeyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363793%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=24zeRNucoY&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjkzNTA1NTI3MDA0MTI6MTc1NjM2Mzc5MzpzcF9tdGY6MzAwNjc1NDM0MDYzOTMyOjowOjo&url=%2FBosch-Automatic-WGA1420TIN-Pretreatment-Bacteria%2Fdp%2FB0D22WV22C%2Fref%3Dsr_1_124_sspa%3Fdib%3DeyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363793%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=iwsrQNOwrw&sp_cr=ZAZ
,,,,,,https://www.amazon.in/IFB-Technology-Executive-SXN-9014K/dp/B0D7CPNWSN/ref=sr_1_125?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-125
,,,,,,https://www.amazon.in/Voltas-Beko-Fully-Automatic-WTL9006UEAH-OBS3060/dp/B0F2TF3XK7/ref=sr_1_126?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-126
,,,,,,https://www.amazon.in/Whirlpool-MAGIC-CLEAN-GREY-DAZZLE/dp/B0DSDTKCLW/ref=sr_1_127?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-127
,,,,,,https://www.amazon.in/Midea-Protection-Automatic-MWMSA080SAPPG-KG/dp/B0DWJVBT2S/ref=sr_1_128?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-128
,,,,,,https://www.amazon.in/IFB-Fully-Automatic-Loading-Washing-NEODIVA-SX/dp/B07XVP3BBL/ref=sr_1_129?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-129
,,,,,,https://www.amazon.in/White-Westinghouse-Automatic-Loading-HDT8500S/dp/B0CHFKLJ6F/ref=sr_1_130?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-130
,,,,,,https://www.amazon.in/Samsung-Semi-Automatic-Washing-WT10C4260GG-TL/dp/B0CVQJR1XL/ref=sr_1_131?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-131
,,,,,,https://www.amazon.in/LG-WashTower-Inverter-Automatic-FWT1310BG/dp/B0CQ57TVZS/ref=sr_1_132?dib=eyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc&dib_tag=se&keywords=washing+machine&qid=1756363793&sr=8-132
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjkzNTA1NTI3MDA0MTI6MTc1NjM2Mzc5MzpzcF9idGY6MzAwMzQ1NzkzMzUwNDMyOjowOjo&url=%2FIFB-Powered-Automatic-TL650MG1-ActivMix%2Fdp%2FB0D8LGCYZD%2Fref%3Dsr_1_133_sspa%3Fdib%3DeyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363793%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=4OXh3KveoE&sp_cr=ZAZ
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)","₹28,990.00","₹36,590",,-21%,Visit the IFB Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjkzNTA1NTI3MDA0MTI6MTc1NjM2Mzc5MzpzcF9idGY6MzAwMzQ1MTY5NTUyNDMyOjowOjo&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_134_sspa%3Fdib%3DeyJ2IjoiMSJ9.2_ldteCcWNpZMfnzzuC0pRrfQyBhLtLYy9_s6B_MvjS3JxUncv4GqdVSuQhrKM8Q8LokMDyRIHb9l0c0APCB-11cD4zgl4sajPuBGp4608sg6aqjMe0P5pqJjGMgLb85YrOtFqpsG_TPTDqyjh5pWJ2oz3-8Ku5NV8UB3bGDvXGJx3EwzI1XEwrGsg_Q6goJU0t_ox2wVt8BAAI8EX0qhGhMwfAHwjBdOZ4Gz8P2n5g.GA-lfJ2wY6UuYPC2rT8CwegK7VyP6AEgh_tv6Xf0OMc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363793%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=DIJYz8tCwP&sp_cr=ZAZ
,,,,,,https://www.amazon.in/Haier-Technology-PuriSteam-I-Refresh-EFLD110-DM14IEICBKU1/dp/B0F244RYMJ/ref=sr_1_131?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-131
"Whirlpool 7 Kg 5 Star Inverter Front Load Fully Automatic Washing Machine with In-Built Heater (XS7010BWW52E, Crystal White, 100+ Tough Stains, Steam Technology, 6th Sense Soft Move, 2024 Model)","₹21,490.00",,,,Visit the Whirlpool Store,https://www.amazon.in/Whirlpool-Inverter-Automatic-XS7010BWW52E-Technology/dp/B0CVX73ZLT/ref=sr_1_132?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-132
,,,,,,https://www.amazon.in/Midea-KG-Automatic-Loading-MWMSA075GPG/dp/B0CNSVTNSC/ref=sr_1_133?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-133
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzU0MjQxMzA5MDA0MzQ1OjE3NTYzNjM4MDM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY3NTQzNDA2NDEzMjo6MDo6&url=%2FBosch-Fully-Automatic-Loading-Washing-WGA2420SIN%2Fdp%2FB0F4K3TK8S%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0F4K3TK8S%26pd_rd_r%3D55ff92e9-f319-4ff3-81e4-87be73b2aafb%26pd_rd_w%3DK4sCL%26pd_rd_wg%3Dt2q7l%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D658WSXN75WPQKSBA0HEY%26qid%3D1756363803%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-129-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzU0MjQxMzA5MDA0MzQ1OjE3NTYzNjM4MDM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU1MDgzMTA1NzMzMjo6MTo6&url=%2FWhirlpool-Inverter-Automatic-XS8014BWME-Technology%2Fdp%2FB0F24G847Q%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0F24G847Q%26pd_rd_r%3D55ff92e9-f319-4ff3-81e4-87be73b2aafb%26pd_rd_w%3DK4sCL%26pd_rd_wg%3Dt2q7l%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D658WSXN75WPQKSBA0HEY%26qid%3D1756363803%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-130-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
Whirlpool 9 Kg 5 Star Bloomwash Pro Fully-Automatic Top Loading Washing Machine - Built In Heater (360 BW PRO H 9.0 MIDNIGHT GREY 10YMW),"₹24,400.00","₹31,550",,-23%,Visit the Whirlpool Store,https://www.amazon.in/Whirlpool-Bloomwash-Fully-Automatic-Loading-Washing/dp/B0C43LH7TH/ref=sr_1_134?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-134
"LG 11 Kg (Wash) / 7 Kg (Dry), AI Direct Drive Technology, Steam, 6 Motion DD & Wi-Fi Front Load Fully Automatic Washer Dryer (FHD1107SWM, Intelligent & Convenient Fabric Care, Turbowash, Middle Black)","₹54,990.00","₹70,990",,-23%,Visit the LG Store,https://www.amazon.in/LG-Technology-FHD1107SWM-Intelligent-Convenient/dp/B0DY11H1BC/ref=sr_1_135?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-135
,,,,,,https://www.amazon.in/VW-Toughened-Automatic-Washing-StormWash0085G/dp/B0DV4475YF/ref=sr_1_136?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-136
"DMR Portable Semi Automatic Top-Loading Mini Washing Machine 3 kg -With Dryer Basket (DMR 30-1208 (W2Yr), Blk) With 2 year Free Spare supply warranty","₹5,799.00","₹5,79,900",,-11%,Visit the DMR Store,https://www.amazon.in/DMR-Top-Loading-30-1208-W2Yr-Blk/dp/B09B5DRJQY/ref=sr_1_137?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-137
,,,,,,https://www.amazon.in/IFB-EXECUTIVE-PLUS-BXN-1114KH/dp/B0FF36NSM4/ref=sr_1_138?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-138
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MzYxMjQxMzc0NjM2NzY6MTc1NjM2MzgwMzpzcF9tdGY6MzAwMzQ2MTAzODI2NDMyOjowOjo&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_139_sspa%3Fdib%3DeyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363803%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ffvzZ3GVcX&sp_cr=ZAZ
"Haier 7 Kg 5 Star Inverter Direct Motion Motor Fully Automatic Front Load Washing Machine (HW70-IM12929S6, 525 Super Drum, Puri Steam, Starry Silver)","₹34,040.00","₹34,040",,-29%,Visit the Haier Store,https://www.amazon.in/Haier-Inverter-Automatic-Washing-HW70-IM12929S6/dp/B0BSN4XD67/ref=sr_1_141?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-141
,,,,,,https://www.amazon.in/Havells-Lloyd-Automatic-Washing-Machine-GLWMS80IDMDE/dp/B0BSXJTN3J/ref=sr_1_142?dib=eyJ2IjoiMSJ9.jRGSZD9X_CZS-PZDA3JD2oQ6BNVVWqdvxaCXAQtKMMwfn3Y5fVT3D3v-tPqSDFeaMNDUy1qyyUKBEFxLfCKQyRGmF91RHi0rsCseAvlKc__e3KFUx6cPuGd_OSKZZRACROSvZ2AxP_lx3UkeYZLO9q9-i5l5qQSwt8HSWCsdL4-Q8QoZLxZ0jxa60hOGSDO9H9daPxfFvakl4vrJJshpKqrEswCaM5ax7J0tmYuTIqs.MZ6V9apdptpPgjI4PfHjATUFKcY9zTaNu_fJ_JBUHUA&dib_tag=se&keywords=washing+machine&qid=1756363803&sr=8-142
