title,url,brand,capacity (Kilograms),colour,special feature,price,mrp,rating,reviews,discount (%),depth (Centimeters),width (Centimeters),height (Centimeters)
"IFB 6 Kg 5 Star Powered by AI with 9 Swirl Wash, Fully Automatic Front Load Washing Machine (DIVA GXN 6010, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE2NzgxODY2NjU2OTQ0OjE3NTU4NDM0MjA6c3BfbXRmOjMwMDQzOTUwMjc2MTQzMjo6MDo6&url=%2FIFB-Automatic-DIVA-GXN-6010%2Fdp%2FB0DFLT2Q9W%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843420%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=24zeRNucoY&sp_cr=ZAZ,IFB,6,Grey,N/A,25490,34490,4,3777,26,51.8,59.8,87.5
"IFB 10 Kg 5 Star AI Eco Inverter Fully Automatic Front Load Washing Machines with Wifi (Executive Plus MXC 1014, 2023 Model, Mocha, Oxyjet™ 9 Swirl Wash, 4 Years Comprehensive Warranty)",https://www.amazon.in/IFB-Automatic-MXC-1014-Comprehensive/dp/B0C28KG1L6/ref=sr_1_93?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-93,IFB,10,N/A,"2x Power Steam, 9 Swirl Powered by AI, Aqua Energie, Oxyjet Technology, Wifi and Voice Enabled",45849,62990,4.3,72,27,65,59.8,87.5
"LG 11.5 kg, 5 Star, Roller Jet Pulsator with Soak, Wind Jet Dry Technology, Semi-Automatic Top Load Washing Machine (2025 Model, P115ASDAZ, Smart Filter & Rat Away feature)",https://www.amazon.in/LG-Pulsator-Technology-Semi-Automatic-P115ASDAZ/dp/B0DSW46K5G/ref=sr_1_94?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-94,LG,11.5,N/A,"Auto Restart, Rat Away Technology, Roller Jet Pulsator + Soak, Smart Filter, Wind Jet Dry",18990,25490,4.8,22,26,54.5,90.5,102.5
"IFB 9 Kg 5 Star with DeepClean® Technology, AI Powered, Fully Automatic Top Load Washing Machine (TL900NB2S, PowerSteam®, Inbuilt Heater, Aqua Energie, Noir Black)",https://www.amazon.in/IFB-DeepClean%C2%AE-Technology-TL900NB2S-PowerSteam%C2%AE/dp/B0DSLKCQ7Q/ref=sr_1_95?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-95,IFB,9,N/A,N/A,25490,35690,3.8,24,29,59,57,95
"Godrej 8 Kg 5 Star Zero Pressure (0.02 MPa) Technology With Steel Drum Fully-Automatic Top Load Washing Machine (WTEON ADA 80 5.0 FEFN GLGR, Glacial Grey, With Soft Close Lid)",https://www.amazon.in/Godrej-Fully-Automatic-WTEON-FEFN-GLGR/dp/B0D8VPSYXL/ref=sr_1_96?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-96,Godrej,8,N/A,N/A,17990,33000,4.1,3439,45,55,54,102
"LG 11 Kg 5 Star Wind Jet Dry Rat Away Technology Semi-Automatic Top Loading Washing Machine (P1155SKAZ, Roller Jet Pulsator, Punch + 3, Middle Black)",https://www.amazon.in/LG-Semi-Automatic-Loading-P1155SKAZ-Pulsator/dp/B09FHRY2RF/ref=sr_1_97?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-97,LG,11,Middle Black,"Powerful Washing, Protective Rat Mesh, Punch + 3, Roller Jet Pulsator, Wind Jet Dry",18990,25990,4.4,1379,27,54.5,90.5,102.5
"Voltas Beko, A Tata Product 11 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTL1106UEAH / OBS3060, Dark Grey, Inbuilt Heater)",https://www.amazon.in/Voltas-Beko-Fully-Automatic-WTL1106UEAH-OBS3060/dp/B0DCVYJ643/ref=sr_1_98?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-98,Voltas Beko,11,Dark Grey,"Delay Start, Drum Clean, Inbuilt Heater, LED Display",21950,47990,3.8,21,54,62,60.5,106
"Voltas Beko, A Tata Product 7 Kg 5 Star Inverter, Quick 14-Min Wash Fully Automatic Front Load Washing Machine (WFL7012B7JVBKA/WXV, White, Inbuilt Heater/Hygiene Steam/Digital Display)",https://www.amazon.in/Voltas-Beko-Automatic-WFL7012B7JVBKA-WXV/dp/B0DB585DYQ/ref=sr_1_99?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-99,Voltas Beko,7,N/A,"Hygiene Steam, Inbuilt Heater, Inverter, Protective Rat Mesh, Temperature Control",23390,43990,3.8,73,47,54,60,84
"Samsung 7.5 Kg Inverter 5 Star Semi Automatic Top Load Washing Machine (WT75B3200RR/TL, Light Grey & Red Base, Air turbo drying, 5 Year Warranty on Wash Motor)",https://www.amazon.in/Samsung-Inverter-Loading-WT75B3200RR-TL/dp/B0BWN5V717/ref=sr_1_100?dib=eyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI&dib_tag=se&keywords=washing+machine&qid=1755843420&sr=8-100,Samsung,7.5,N/A,Inverter,11290,15800,4.1,2666,29,48.5,83,100
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE2NzgxODY2NjU2OTQ0OjE3NTU4NDM0MjA6c3BfYnRmOjMwMDM0NTE2OTU1MjQzMjo6MDo6&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843420%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=DIJYz8tCwP&sp_cr=ZAZ,IFB,7,N/A,N/A,28990,36590,4,2611,21,51.8,59.8,87.5
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MBN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDE2NzgxODY2NjU2OTQ0OjE3NTU4NDM0MjA6c3BfYnRmOjMwMDM0NjEwMzgyNjQzMjo6MDo6&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.I2f46ENgENAhGLi8mtFRvbqutqsdLZoccDvbUMYk8XRwHzZDk4HYZlcLtQXQGXz8s_o4e4FE8OdqyAZgg5e_ef830YlH_IRVsGN2zimbcKpn6wvRbaoQEZFZ8_1Io23bO0RG5Ep2m2wDvf7Y1t5i6BJV0nrfvkTXeLhCy9vAwoVtrzfxpPNb7-iJTYEOM5-CKqT1efnMSuwvCS_rYJkVng9uEjq7aXf-AJnoH9qFqfE.1reGq2TBMzBvnDAuR-TNhiXKNVr0PMR2DZHLrI6kadI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843420%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ffvzZ3GVcX&sp_cr=ZAZ,IFB,8,Mocha,Auto Restart,35490,46190,4,1357,23,62.1,59.8,87.5
"Voltas Beko, A Tata Product 8 Kg 5 Star Fully-Automatic Top Loading Washing Machine with Anti-Bacterial wash Technology (WTL8006UEAH / OBS3060, Dark Grey, Inbuilt Heater)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjE1MjkyMDQ2NjQ2NjIxOjE3NTU4NDM0ODk6c3BfYXRmX25leHQ6MzAwNjM5ODk2NzA5MjMyOjowOjo&url=%2FVoltas-Beko-Fully-Automatic-WTL8006UEAH-OBS3060%2Fdp%2FB0F2TF4L83%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.l-G4fZLX6VTn_ks0XBp15lvyWTZvZCjjUT7EOMq2GGedNE6DP5YjSAR-mG-zy3EQ8xQsZTypheP2PKolR3gysqHhkXPH0jw1K9XE5AhlYJVqb43DKOJgcnpMuX2gsYoYw_f7PISH2G7IZe_eHc61yQQP-TG_hPWOCFn21f77hZzGi6_GIVUpZ6OjkevNyoxM9pMqqXV53wRsdeNROra3ZrfGi6RLMTNXJbejONdrobA.qjIioWxKl5UlnVflSP7ZYz_zuK2yCXCh9eejHoZobA4%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843489%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=yQpjJNxBM7&sp_cr=ZAZ,Voltas Beko,8,N/A,"Delay Start, Drum Clean, Inbuilt Heater, Protective Rat Mesh, Time Remaining Display",17950,41990,4,64,57,62,60.5,104
